id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,misc_text_col1,misc_text_col2,misc_text_col3
356,2,9,9,20,5,5,0,2012,AZ7M,85XAA04,NA,0,0
357,2,9,9,21,5,5,6.8,2012,AZ7M,NM6,4%,2,2
358,2,9,9,1,6,6,8.9,2012,AZ7M,81XAA04,5%,2,0
359,2,9,9,2,6,6,6.7,2012,AZ7M,81XAA04,0%,1,0
360,2,9,9,3,6,6,6,2012,AZ7M,81XAA04,56%,1,0
361,2,9,9,4,6,6,0,2012,AZ7M,81XAA04,NA,0,0
362,2,9,9,5,6,6,5.6,2012,AZ7M,82XAA04,4%,1,0
363,2,9,9,6,6,6,7.7,2012,AZ7M,82XAA04,3%,2,0
364,2,9,9,7,6,6,6.6,2012,AZ7M,82XAA04,8%,3,0
365,2,9,9,8,6,6,5.3,2012,AZ7M,82XAA04,34%,2,0
366,2,9,9,9,6,6,2.5,2012,AZ7M,18XAG04,0%,1,0
367,2,9,9,10,6,6,6.7,2012,AZ7M,18XAG04,15%,2,0
368,2,9,9,11,6,6,1.3,2012,AZ7M,18XAG04,40%,2,0
369,2,9,9,12,6,6,5.1,2012,AZ7M,18XAG04,25%,1,0
370,2,9,9,13,6,6,0,2012,AZ7M,1XTE04,NA,0,0
371,2,9,9,14,6,6,0,2012,AZ7M,1XTE04,NA,0,0
372,2,9,9,15,6,6,0,2012,AZ7M,1XTE04,NA,0,0
373,2,9,9,16,6,6,2.9,2012,AZ7M,1XTE04,0%,1,0
374,2,9,9,17,6,6,4.3,2012,AZ7M,82XAA04,0%,2,0
375,2,9,9,18,6,6,6.1,2012,AZ7M,82XAA04,25%,2,0
376,2,9,9,19,6,6,5.6,2012,AZ7M,82XAA04,19%,1,0
377,2,9,9,20,6,6,6.7,2012,AZ7M,82XAA04,11%,2,0
378,2,9,9,21,6,6,7.3,2012,AZ7M,NM6,4%,2,2
379,2,9,9,1,7,7,7.3,2012,AZ7M,83XAA04,34%,2,0
380,2,9,9,2,7,7,7.7,2012,AZ7M,83XAA04,11%,2,0
381,2,9,9,3,7,7,6.5,2012,AZ7M,83XAA04,30%,1,0
382,2,9,9,4,7,7,7.8,2012,AZ7M,83XAA04,11%,1,0
383,2,9,9,5,7,7,0.8,2012,AZ7M,2XT4E04,NA,0,0
384,2,9,9,6,7,7,0,2012,AZ7M,2XT4E04,NA,0,0
385,2,9,9,7,7,7,3.6,2012,AZ7M,2XT4E04,17%,1,0
386,2,9,9,8,7,7,3,2012,AZ7M,2XT4E04,0%,3,0
387,2,9,9,9,7,7,4.7,2012,AZ7M,17XGA04,0%,2,0
388,2,9,9,10,7,7,3.9,2012,AZ7M,17XGA04,0%,1,0
389,2,9,9,11,7,7,5.7,2012,AZ7M,17XGA04,10%,2,0
390,2,9,9,12,7,7,0,2012,AZ7M,17XGA04,NA,0,0
391,2,9,9,13,7,7,8.4,2012,AZ7M,83XAA04,12%,2,0
392,2,9,9,14,7,7,7.2,2012,AZ7M,83XAA04,9%,2,0
393,2,9,9,15,7,7,7.5,2012,AZ7M,83XAA04,20%,2,0
394,2,9,9,16,7,7,8.8,2012,AZ7M,83XAA04,25%,2,0
395,2,9,9,17,7,7,0,2012,AZ7M,81XAA04,NA,0,0
396,2,9,9,18,7,7,4.8,2012,AZ7M,81XAA04,9%,1,0
397,2,9,9,19,7,7,4.5,2012,AZ7M,81XAA04,0%,2,0
398,2,9,9,20,7,7,7.5,2012,AZ7M,81XAA04,16%,2,0
399,2,9,9,21,7,7,3.1,2012,AZ7M,85XAA04,13%,1,0
400,2,9,9,1,8,8,2.4,2012,AZ7M,1XTE04,0%,1,2
401,2,9,9,2,8,8,0,2012,AZ7M,1XTE04,NA,0,0
402,2,9,9,3,8,8,1.5,2012,AZ7M,1XTE04,0%,1,0
403,2,9,9,4,8,8,2.4,2012,AZ7M,1XTE04,0%,1,0
404,2,9,9,5,8,8,5.7,2012,AZ7M,18XAG04,11%,1,0
405,2,9,9,6,8,8,2.6,2012,AZ7M,18XAG04,0%,1,0
406,2,9,9,7,8,8,2.2,2012,AZ7M,18XAG04,0%,1,0
407,2,9,9,8,8,8,5.3,2012,AZ7M,18XAG04,0%,3,0
408,2,9,9,9,8,8,6.7,2012,AZ7M,82XAA04,20%,3,0
409,2,9,9,10,8,8,5.6,2012,AZ7M,82XAA04,4%,1,0
410,2,9,9,11,8,8,6.9,2012,AZ7M,82XAA04,6%,2,0
411,2,9,9,12,8,8,5.6,2012,AZ7M,82XAA04,11%,1,0
412,2,9,9,13,8,8,6,2012,AZ7M,81XAA04,17%,2,0
413,2,9,9,14,8,8,5.2,2012,AZ7M,81XAA04,20%,1,0
414,2,9,9,15,8,8,0,2012,AZ7M,81XAA04,NA,0,0
415,2,9,9,16,8,8,3.5,2012,AZ7M,81XAA04,0%,1,0
416,2,9,9,17,8,8,5.7,2012,AZ7M,84XAA04,15%,1,0
417,2,9,9,18,8,8,6.2,2012,AZ7M,84XAA04,13%,1,0
418,2,9,9,19,8,8,0,2012,AZ7M,84XAA04,NA,0,0
419,2,9,9,20,8,8,4.1,2012,AZ7M,84XAA04,20%,1,0
420,2,9,9,21,8,8,3.1,2012,AZ7M,85XAA04,0%,1,0
421,2,9,9,1,9,9,1.1,2012,AZ7M,85XAA04,NA,0,0
422,2,9,9,2,9,9,1.9,2012,AZ7M,85XAA04,NA,0,0
423,2,9,9,3,9,9,0,2012,AZ7M,85XAA04,NA,0,0
424,2,9,9,4,9,9,0,2012,AZ7M,85XAA04,NA,0,0
425,2,9,9,5,9,9,7.8,2012,AZ7M,80XAA04,22%,1,0
426,2,9,9,6,9,9,7.9,2012,AZ7M,80XAA04,21%,1,0
427,2,9,9,7,9,9,7.2,2012,AZ7M,80XAA04,9%,1,0
428,2,9,9,8,9,9,8.7,2012,AZ7M,80XAA04,15%,2,0
429,2,9,9,9,9,9,4.8,2012,AZ7M,84XAA04,8%,2,0
430,2,9,9,10,9,9,6.5,2012,AZ7M,84XAA04,23%,2,0
431,2,9,9,11,9,9,3.4,2012,AZ7M,84XAA04,0%,2,0
432,2,9,9,12,9,9,3.9,2012,AZ7M,84XAA04,5%,1,0
433,2,9,9,13,9,9,6.6,2012,AZ7M,80XAA04,20%,2,0
434,2,9,9,14,9,9,6.2,2012,AZ7M,80XAA04,20%,1,0
435,2,9,9,15,9,9,6.3,2012,AZ7M,80XAA04,9%,3,0
436,2,9,9,16,9,9,3.8,2012,AZ7M,80XAA04,5%,1,0
437,2,9,9,17,9,9,7.6,2012,AZ7M,83XAA04,24%,2,0
438,2,9,9,18,9,9,5.1,2012,AZ7M,83XAA04,0%,4,0
439,2,9,9,19,9,9,7.2,2012,AZ7M,83XAA04,19%,2,0
440,2,9,9,20,9,9,9.8,2012,AZ7M,83XAA04,15%,5,0
441,2,9,9,21,9,9,2.1,2012,AZ7M,85XAA04,10%,1,0
442,2,9,9,1,10,10,8.1,2012,AZ7M,84XAA04,25%,2,0
443,2,9,9,2,10,10,1.2,2012,AZ7M,84XAA04,NA,0,0
444,2,9,9,3,10,10,5.2,2012,AZ7M,84XAA04,8%,1,0
445,2,9,9,4,10,10,8.1,2012,AZ7M,84XAA04,23%,3,0
446,2,9,9,5,10,10,4.7,2012,AZ7M,17XGA04,3%,3,0
447,2,9,9,6,10,10,3.7,2012,AZ7M,17XGA04,0%,1,0
448,2,9,9,7,10,10,4.3,2012,AZ7M,17XGA04,4%,2,0
449,2,9,9,8,10,10,3,2012,AZ7M,17XGA04,0%,2,0
450,2,9,9,9,10,10,3.6,2012,AZ7M,2XT4E04,0%,2,0
451,2,9,9,10,10,10,0,2012,AZ7M,2XT4E04,NA,0,0
452,2,9,9,11,10,10,4,2012,AZ7M,2XT4E04,4%,2,0
453,2,9,9,12,10,10,0,2012,AZ7M,2XT4E04,NA,0,0
454,2,9,9,13,10,10,2,2012,AZ7M,85XAA04,0%,1,0
455,2,9,9,14,10,10,0,2012,AZ7M,85XAA04,NA,0,0
456,2,9,9,15,10,10,0,2012,AZ7M,85XAA04,NA,0,0
457,2,9,9,16,10,10,1.3,2012,AZ7M,85XAA04,NA,0,0
458,2,9,9,17,10,10,6.9,2012,AZ7M,80XAA04,31%,1,0
459,2,9,9,18,10,10,0,2012,AZ7M,80XAA04,NA,0,0
460,2,9,9,19,10,10,5.8,2012,AZ7M,80XAA04,0%,1,0
461,2,9,9,20,10,10,3.6,2012,AZ7M,80XAA04,13%,2,0
462,2,9,9,21,10,10,0.5,2012,AZ7M,85XAA04,NA,NA,0
463,2,9,9,1,11,11,5.4,2012,AZ7M,NM6,0%,2,2
464,2,9,9,2,11,11,7.3,2012,AZ7M,NM6,14%,1,2
465,2,9,9,3,11,11,7.4,2012,AZ7M,NM6,0%,1,2
466,2,9,9,4,11,11,4.9,2012,AZ7M,NM6,17%,1,2
467,2,9,9,5,11,11,5.9,2012,AZ7M,NM6,21%,1,2
468,2,9,9,6,11,11,5.5,2012,AZ7M,NM6,23%,1,2
469,2,9,9,7,11,11,5.9,2012,AZ7M,NM6,29%,1,2
470,2,9,9,8,11,11,8.9,2012,AZ7M,NM6,7%,2,2
471,2,9,9,9,11,11,0,2012,AZ7M,NM6,NA,0,0
472,2,9,9,10,11,11,6.9,2012,AZ7M,NM6,22%,2,2
473,2,9,9,11,11,11,6.7,2012,AZ7M,NM6,32%,1,2
474,2,9,9,12,11,11,7.8,2012,AZ7M,NM6,13%,1,0
475,2,9,9,13,11,11,4.4,2012,AZ7M,NM6,0%,1,2
476,2,9,9,14,11,11,3.4,2012,AZ7M,NM6,12%,1,0
477,2,9,9,15,11,11,5.4,2012,AZ7M,NM6,4%,1,2
478,2,9,9,16,11,11,5.8,2012,AZ7M,NM6,14%,1,2
479,2,9,9,17,11,11,6.9,2012,AZ7M,NM6,12%,1,2
480,2,9,9,18,11,11,6.4,2012,AZ7M,NM6,0%,1,2
481,2,9,9,19,11,11,5.8,2012,AZ7M,NM6,14%,1,2
482,2,9,9,20,11,11,5.3,2012,AZ7M,NM6,24%,1,2
483,2,9,9,21,11,11,6,2012,AZ7M,NM6,21%,1,2
484,2,9,9,1,12,12,8,2012,AZ7M,NM6,8%,4,2
485,2,9,9,2,12,12,7.2,2012,AZ7M,NM6,30%,1,2
486,2,9,9,3,12,12,6.3,2012,AZ7M,NM6,3%,2,2
487,2,9,9,4,12,12,5.8,2012,AZ7M,NM6,22%,1,2
488,2,9,9,5,12,12,6.5,2012,AZ7M,NM6,37%,1,2
489,2,9,9,6,12,12,8.3,2012,AZ7M,NM6,0%,1,2
490,2,9,9,7,12,12,8.2,2012,AZ7M,NM6,5%,1,2
491,2,9,9,8,12,12,6.7,2012,AZ7M,NM6,57%,1,2
492,2,9,9,9,12,12,6.5,2012,AZ7M,NM6,26%,1,2
493,2,9,9,10,12,12,3.7,2012,AZ7M,NM6,29%,1,2
494,2,9,9,11,12,12,7.7,2012,AZ7M,NM6,16%,1,2
495,2,9,9,12,12,12,4.2,2012,AZ7M,NM6,20%,1,2
496,2,9,9,13,12,12,3,2012,AZ7M,NM6,14%,1,2
497,2,9,9,14,12,12,6.8,2012,AZ7M,NM6,16%,3,2
498,2,9,9,15,12,12,5.5,2012,AZ7M,NM6,27%,1,2
499,2,9,9,16,12,12,4.9,2012,AZ7M,NM6,26%,1,0
500,2,9,9,17,12,12,4.8,2012,AZ7M,NM6,21%,1,2
501,2,9,9,18,12,12,5.2,2012,AZ7M,NM6,8%,4,2
502,2,9,9,19,12,12,4.8,2012,AZ7M,NM6,30%,1,2
503,2,9,9,20,12,12,8.9,2012,AZ7M,NM6,3%,2,2
504,2,9,9,21,12,12,7.4,2012,AZ7M,NM6,20%,1,2
505,3,9,9,1,1,1,0,2011,AZ7M,17XGA24,25%,1,0
506,3,9,9,2,1,1,0,2011,AZ7M,17XGA04,40%,1,0
507,3,9,9,3,1,1,0,2011,AZ7M,17XGA04,25%,2,0
508,3,9,9,4,1,1,0,2011,AZ7M,17XGA5,39%,2,0
509,3,9,9,5,1,1,0,2011,AZ7M,82XAA04,15%,1,0
510,3,9,9,6,1,1,0,2011,AZ7M,82XAA04,42%,1,0
511,3,9,9,7,1,1,0,2011,AZ7M,82XAA04,34%,3,0
512,3,9,9,8,1,1,0,2011,AZ7M,82XAA04,NA,0,0
513,3,9,9,9,1,1,0,2011,AZ7M,2XT4E04,NA,0,0
514,3,9,9,10,1,1,0,2011,AZ7M,2XT4E04,NA,0,0
515,3,9,9,11,1,1,0,2011,AZ7M,2XT4E04,NA,0,0
516,3,9,9,12,1,1,0,2011,AZ7M,2XT4E04,NA,0,0
517,3,9,9,13,1,1,6.8,2011,AZ7M,83XAA04,34%,4,0
518,3,9,9,14,1,1,7.7,2011,AZ7M,83XAA04,32%,3,0
519,3,9,9,15,1,1,7.7,2011,AZ7M,83XAA04,21%,3,0
520,3,9,9,16,1,1,6.9,2011,AZ7M,83XAA04,26%,2,0
521,3,9,9,17,1,1,0,2011,AZ7M,81XAA04,20%,2,0
522,3,9,9,18,1,1,0,2011,AZ7M,81XAA04,26%,2,0
523,3,9,9,19,1,1,0,2011,AZ7M,81XAA04,24%,3,0
524,3,9,9,20,1,1,0,2011,AZ7M,81XAA04,17%,1,0
525,3,9,9,21,1,1,0,2011,AZ7M,NM6,NA,NA,0
526,3,9,9,1,2,2,7.7,2011,AZ7M,80XAA04,28%,1,0
527,3,9,9,2,2,2,5.1,2011,AZ7M,80XAA04,28%,1,0
528,3,9,9,3,2,2,5.2,2011,AZ7M,80XAA04,26%,1,0
529,3,9,9,4,2,2,2.6,2011,AZ7M,80XAA04,15%,1,0
530,3,9,9,5,2,2,0,2011,AZ7M,84XAA04,28%,4,0
531,3,9,9,6,2,2,0,2011,AZ7M,84XAA04,23%,1,0
532,3,9,9,7,2,2,0,2011,AZ7M,84XAA04,16%,3,0
533,3,9,9,8,2,2,0,2011,AZ7M,84XAA04,28%,2,0
534,3,9,9,9,2,2,0,2011,AZ7M,18XAG04,31%,2,0
535,3,9,9,10,2,2,0,2011,AZ7M,18XAG04,23%,1,0
536,3,9,9,11,2,2,0,2011,AZ7M,18XAG04,22%,2,0
537,3,9,9,12,2,2,0,2011,AZ7M,18XAG04,17%,2,0
538,3,9,9,13,2,2,0,2011,AZ7M,81XAA04,NA,0,0
539,3,9,9,14,2,2,0,2011,AZ7M,81XAA04,43%,1,0
540,3,9,9,15,2,2,0,2011,AZ7M,81XAA04,7%,1,0
541,3,9,9,16,2,2,0,2011,AZ7M,81XAA04,NA,0,0
542,3,9,9,17,2,2,4.8,2011,AZ7M,80XAA04,24%,2,0
543,3,9,9,18,2,2,4.8,2011,AZ7M,80XAA04,19%,1,0
544,3,9,9,19,2,2,7.5,2011,AZ7M,80XAA04,10%,5,0
545,3,9,9,20,2,2,6.3,2011,AZ7M,80XAA04,38%,1,0
546,3,9,9,21,2,2,2,2011,AZ7M,NM6,21%,2,0
547,3,9,9,1,3,3,7.2,2011,AZ7M,83XAA04,45%,4,0
548,3,9,9,2,3,3,7.2,2011,AZ7M,83XAA04,8%,3,0
549,3,9,9,3,3,3,5.6,2011,AZ7M,83XAA04,15%,2,0
550,3,9,9,4,3,3,7.6,2011,AZ7M,83XAA04,10%,3,0
551,3,9,9,5,3,3,0,2011,AZ7M,1XTE04,12%,3,0
552,3,9,9,6,3,3,0,2011,AZ7M,1XTE04,0%,1,0
553,3,9,9,7,3,3,0,2011,AZ7M,1XTE04,7%,2,0
554,3,9,9,8,3,3,0,2011,AZ7M,1XTE04,0%,2,0
555,3,9,9,9,3,3,7.9,2011,AZ7M,80XAA04,12%,3,0
556,3,9,9,10,3,3,4.6,2011,AZ7M,80XAA04,13%,1,0
557,3,9,9,11,3,3,2.5,2011,AZ7M,80XAA04,NA,0,0
558,3,9,9,12,3,3,8.4,2011,AZ7M,80XAA04,15%,2,0
559,3,9,9,13,3,3,0,2011,AZ7M,82XAA04,29%,3,0
560,3,9,9,14,3,3,0,2011,AZ7M,82XAA04,18%,2,0
561,3,9,9,15,3,3,0,2011,AZ7M,82XAA04,25%,2,0
562,3,9,9,16,3,3,0,2011,AZ7M,82XAA04,0%,1,0
563,3,9,9,17,3,3,6.2,2011,AZ7M,83XAA04,11%,2,0
564,3,9,9,18,3,3,5.9,2011,AZ7M,83XAA04,3%,1,0
565,3,9,9,19,3,3,4.2,2011,AZ7M,83XAA04,9%,1,0
566,3,9,9,20,3,3,5.7,2011,AZ7M,83XAA04,26%,2,0
567,3,9,9,21,3,3,1.9,2011,AZ7M,NM6,6%,3,2
568,3,9,9,1,4,4,0,2011,AZ7M,85XAA04,NA,0,0
569,3,9,9,2,4,4,0,2011,AZ7M,85XAA04,10%,1,0
570,3,9,9,3,4,4,0,2011,AZ7M,85XAA04,NA,0,0
571,3,9,9,4,4,4,0,2011,AZ7M,85XAA04,NA,0,0
572,3,9,9,5,4,4,0,2011,AZ7M,18XAG04,5%,2,0
573,3,9,9,6,4,4,0,2011,AZ7M,18XAG04,0%,1,0
574,3,9,9,7,4,4,0,2011,AZ7M,18XAG04,0%,2,0
575,3,9,9,8,4,4,0,2011,AZ7M,18XAG04,7%,2,0
576,3,9,9,9,4,4,0,2011,AZ7M,85XAA04,0%,1,0
577,3,9,9,10,4,4,0,2011,AZ7M,85XAA04,0%,1,0
578,3,9,9,11,4,4,0,2011,AZ7M,85XAA04,NA,0,0
579,3,9,9,12,4,4,0,2011,AZ7M,85XAA04,NA,0,0
580,3,9,9,13,4,4,0,2011,AZ7M,84XAA04,15%,2,0
581,3,9,9,14,4,4,0,2011,AZ7M,84XAA04,NA,0,0
582,3,9,9,15,4,4,0,2011,AZ7M,84XAA04,9%,1,0
583,3,9,9,16,4,4,0,2011,AZ7M,84XAA04,4%,3,0
584,3,9,9,17,4,4,0,2011,AZ7M,82XAA04,0%,1,0
585,3,9,9,18,4,4,0,2011,AZ7M,82XAA04,24%,3,0
586,3,9,9,19,4,4,0,2011,AZ7M,82XAA04,10%,2,0
587,3,9,9,20,4,4,0,2011,AZ7M,82XAA04,0%,3,0
588,3,9,9,21,4,4,4.1,2011,AZ7M,NM6,20%,2,2
589,3,9,9,1,5,5,0,2011,AZ7M,81XAA04,0%,2,0
590,3,9,9,2,5,5,0,2011,AZ7M,81XAA04,6%,1,0
591,3,9,9,3,5,5,0,2011,AZ7M,81XAA04,4%,1,0
592,3,9,9,4,5,5,0,2011,AZ7M,81XAA04,7%,2,0
593,3,9,9,5,5,5,0,2011,AZ7M,2XT4E04,NA,0,0
594,3,9,9,6,5,5,0,2011,AZ7M,2XT4E04,NA,0,0
595,3,9,9,7,5,5,0,2011,AZ7M,2XT4E04,NA,0,0
596,3,9,9,8,5,5,0,2011,AZ7M,2XT4E04,NA,0,0
597,3,9,9,9,5,5,0,2011,AZ7M,84XAA04,9%,1,0
598,3,9,9,10,5,5,0,2011,AZ7M,84XAA04,15%,2,0
599,3,9,9,11,5,5,0,2011,AZ7M,84XAA04,28%,2,0
600,3,9,9,12,5,5,0,2011,AZ7M,84XAA04,37%,1,0
601,3,9,9,13,5,5,0,2011,AZ7M,17XGA04,7%,1,0
602,3,9,9,14,5,5,0,2011,AZ7M,17XGA04,6%,2,0
603,3,9,9,15,5,5,0,2011,AZ7M,17XGA04,0%,1,0
604,3,9,9,16,5,5,0,2011,AZ7M,17XGA04,2%,2,0
605,3,9,9,17,5,5,0,2011,AZ7M,85XAA04,NA,0,0
606,3,9,9,18,5,5,0,2011,AZ7M,85XAA04,0%,1,0
607,3,9,9,19,5,5,0,2011,AZ7M,85XAA04,0%,1,0
608,3,9,9,20,5,5,0,2011,AZ7M,85XAA04,NA,0,0
609,3,9,9,21,5,5,4.8,2011,AZ7M,NM6,4%,2,2
610,3,9,9,1,6,6,0,2011,AZ7M,81XAA04,5%,2,0
611,3,9,9,2,6,6,0,2011,AZ7M,81XAA04,0%,1,0
612,3,9,9,3,6,6,0,2011,AZ7M,81XAA04,56%,1,0
613,3,9,9,4,6,6,0,2011,AZ7M,81XAA04,NA,0,0
614,3,9,9,5,6,6,0,2011,AZ7M,82XAA04,4%,1,0
615,3,9,9,6,6,6,0,2011,AZ7M,82XAA04,3%,2,0
616,3,9,9,7,6,6,0,2011,AZ7M,82XAA04,8%,3,0
617,3,9,9,8,6,6,0,2011,AZ7M,82XAA04,34%,2,0
618,3,9,9,9,6,6,0,2011,AZ7M,18XAG04,0%,1,0
619,3,9,9,10,6,6,0,2011,AZ7M,18XAG04,15%,2,0
620,3,9,9,11,6,6,0,2011,AZ7M,18XAG04,40%,2,0
621,3,9,9,12,6,6,0,2011,AZ7M,18XAG04,25%,1,0
622,3,9,9,13,6,6,0,2011,AZ7M,1XTE04,NA,0,0
623,3,9,9,14,6,6,0,2011,AZ7M,1XTE04,NA,0,0
624,3,9,9,15,6,6,0,2011,AZ7M,1XTE04,NA,0,0
625,3,9,9,16,6,6,0,2011,AZ7M,1XTE04,0%,1,0
626,3,9,9,17,6,6,0,2011,AZ7M,82XAA04,0%,2,0
627,3,9,9,18,6,6,0,2011,AZ7M,82XAA04,25%,2,0
628,3,9,9,19,6,6,0,2011,AZ7M,82XAA04,19%,1,0
629,3,9,9,20,6,6,0,2011,AZ7M,82XAA04,11%,2,0
630,3,9,9,21,6,6,4.5,2011,AZ7M,NM6,4%,2,2
631,3,9,9,1,7,7,6.3,2011,AZ7M,83XAA04,34%,2,0
632,3,9,9,2,7,7,6.5,2011,AZ7M,83XAA04,11%,2,0
633,3,9,9,3,7,7,8.5,2011,AZ7M,83XAA04,30%,1,0
634,3,9,9,4,7,7,7,2011,AZ7M,83XAA04,11%,1,0
635,3,9,9,5,7,7,0,2011,AZ7M,2XT4E04,NA,0,0
636,3,9,9,6,7,7,0,2011,AZ7M,2XT4E04,NA,0,0
637,3,9,9,7,7,7,0,2011,AZ7M,2XT4E04,17%,1,0
638,3,9,9,8,7,7,0,2011,AZ7M,2XT4E04,0%,3,0
639,3,9,9,9,7,7,0,2011,AZ7M,17XGA04,0%,2,0
640,3,9,9,10,7,7,0,2011,AZ7M,17XGA04,0%,1,0
641,3,9,9,11,7,7,0,2011,AZ7M,17XGA04,10%,2,0
642,3,9,9,12,7,7,0,2011,AZ7M,17XGA04,NA,0,0
643,3,9,9,13,7,7,7.7,2011,AZ7M,83XAA04,12%,2,0
644,3,9,9,14,7,7,6.7,2011,AZ7M,83XAA04,9%,2,0
645,3,9,9,15,7,7,7.3,2011,AZ7M,83XAA04,20%,2,0
646,3,9,9,16,7,7,7.8,2011,AZ7M,83XAA04,25%,2,0
647,3,9,9,17,7,7,0,2011,AZ7M,81XAA04,NA,0,0
648,3,9,9,18,7,7,0,2011,AZ7M,81XAA04,9%,1,0
649,3,9,9,19,7,7,0,2011,AZ7M,81XAA04,0%,2,0
650,3,9,9,20,7,7,0,2011,AZ7M,81XAA04,16%,2,0
651,3,9,9,21,7,7,0,2011,AZ7M,85XAA04,13%,1,0
652,3,9,9,1,8,8,0,2011,AZ7M,1XTE04,0%,1,2
653,3,9,9,2,8,8,0,2011,AZ7M,1XTE04,NA,0,0
654,3,9,9,3,8,8,0,2011,AZ7M,1XTE04,0%,1,0
655,3,9,9,4,8,8,0,2011,AZ7M,1XTE04,0%,1,0
656,3,9,9,5,8,8,0,2011,AZ7M,18XAG04,11%,1,0
657,3,9,9,6,8,8,0,2011,AZ7M,18XAG04,0%,1,0
658,3,9,9,7,8,8,0,2011,AZ7M,18XAG04,0%,1,0
659,3,9,9,8,8,8,0,2011,AZ7M,18XAG04,0%,3,0
660,3,9,9,9,8,8,0,2011,AZ7M,82XAA04,20%,3,0
661,3,9,9,10,8,8,0,2011,AZ7M,82XAA04,4%,1,0
662,3,9,9,11,8,8,0,2011,AZ7M,82XAA04,6%,2,0
663,3,9,9,12,8,8,0,2011,AZ7M,82XAA04,11%,1,0
664,3,9,9,13,8,8,0,2011,AZ7M,81XAA04,17%,2,0
665,3,9,9,14,8,8,0,2011,AZ7M,81XAA04,20%,1,0
666,3,9,9,15,8,8,0,2011,AZ7M,81XAA04,NA,0,0
667,3,9,9,16,8,8,0,2011,AZ7M,81XAA04,0%,1,0
668,3,9,9,17,8,8,0,2011,AZ7M,84XAA04,15%,1,0
669,3,9,9,18,8,8,0,2011,AZ7M,84XAA04,13%,1,0
670,3,9,9,19,8,8,0,2011,AZ7M,84XAA04,NA,0,0
671,3,9,9,20,8,8,0,2011,AZ7M,84XAA04,20%,1,0
672,3,9,9,21,8,8,0,2011,AZ7M,85XAA04,0%,1,0
673,3,9,9,1,9,9,0,2011,AZ7M,85XAA04,NA,0,0
674,3,9,9,2,9,9,0,2011,AZ7M,85XAA04,NA,0,0
675,3,9,9,3,9,9,0,2011,AZ7M,85XAA04,NA,0,0
676,3,9,9,4,9,9,0,2011,AZ7M,85XAA04,NA,0,0
677,3,9,9,5,9,9,7.2,2011,AZ7M,80XAA04,22%,1,0
678,3,9,9,6,9,9,7.3,2011,AZ7M,80XAA04,21%,1,0
679,3,9,9,7,9,9,6.3,2011,AZ7M,80XAA04,9%,1,0
680,3,9,9,8,9,9,7.7,2011,AZ7M,80XAA04,15%,2,0
681,3,9,9,9,9,9,0,2011,AZ7M,84XAA04,8%,2,0
682,3,9,9,10,9,9,0,2011,AZ7M,84XAA04,23%,2,0
683,3,9,9,11,9,9,0,2011,AZ7M,84XAA04,0%,2,0
684,3,9,9,12,9,9,0,2011,AZ7M,84XAA04,5%,1,0
685,3,9,9,13,9,9,5.9,2011,AZ7M,80XAA04,20%,2,0
686,3,9,9,14,9,9,5.7,2011,AZ7M,80XAA04,20%,1,0
687,3,9,9,15,9,9,5.3,2011,AZ7M,80XAA04,9%,3,0
688,3,9,9,16,9,9,3.3,2011,AZ7M,80XAA04,5%,1,0
689,3,9,9,17,9,9,7.1,2011,AZ7M,83XAA04,24%,2,0
690,3,9,9,18,9,9,4.4,2011,AZ7M,83XAA04,0%,4,0
691,3,9,9,19,9,9,6.5,2011,AZ7M,83XAA04,19%,2,0
692,3,9,9,20,9,9,7.5,2011,AZ7M,83XAA04,15%,5,0
693,3,9,9,21,9,9,0,2011,AZ7M,85XAA04,10%,1,0
694,3,9,9,1,10,10,0,2011,AZ7M,84XAA04,25%,2,0
695,3,9,9,2,10,10,0,2011,AZ7M,84XAA04,NA,0,0
696,3,9,9,3,10,10,0,2011,AZ7M,84XAA04,8%,1,0
697,3,9,9,4,10,10,0,2011,AZ7M,84XAA04,23%,3,0
698,3,9,9,5,10,10,0,2011,AZ7M,17XGA04,3%,3,0
699,3,9,9,6,10,10,0,2011,AZ7M,17XGA04,0%,1,0
700,3,9,9,7,10,10,0,2011,AZ7M,17XGA04,4%,2,0
701,3,9,9,8,10,10,0,2011,AZ7M,17XGA04,0%,2,0
702,3,9,9,9,10,10,0,2011,AZ7M,2XT4E04,0%,2,0
703,3,9,9,10,10,10,0,2011,AZ7M,2XT4E04,NA,0,0
704,3,9,9,11,10,10,0,2011,AZ7M,2XT4E04,4%,2,0
705,3,9,9,12,10,10,0,2011,AZ7M,2XT4E04,NA,0,0
706,3,9,9,13,10,10,0,2011,AZ7M,85XAA04,0%,1,0
707,3,9,9,14,10,10,0,2011,AZ7M,85XAA04,NA,0,0
708,3,9,9,15,10,10,0,2011,AZ7M,85XAA04,NA,0,0
709,3,9,9,16,10,10,0,2011,AZ7M,85XAA04,NA,0,0
710,3,9,9,17,10,10,6.3,2011,AZ7M,80XAA04,31%,1,0
711,3,9,9,18,10,10,0,2011,AZ7M,80XAA04,NA,0,0
712,3,9,9,19,10,10,4.5,2011,AZ7M,80XAA04,0%,1,0
713,3,9,9,20,10,10,3.1,2011,AZ7M,80XAA04,13%,2,0
714,3,9,9,21,10,10,0,2011,AZ7M,85XAA04,NA,NA,0
